date,department,disease_category,specific_disease,patient_count,occupied_beds,total_beds,occupancy_rate,severity,avg_length_of_stay,icu_required,emergency_admission,discharges,ed_wait_time_minutes,labour_staffing,admission_discharge_ratio,bed_utilization,acuity_index,staff_to_patient_ratio,readmission_risk,complexity_score,recovery_rate,satisfaction_score,cost_per_bed,mortality_rate,days_since_turnover,equipment_availability,infection_rate,readmission_count,transfer_count,day_of_week,month,week_number,is_weekend,is_holiday
2025-10-20,Cardiology,Cardiovascular,ACS & Heart Failure,22,26,30,0.8666666666666667,HIGH,5.019834648846764,10,1,10,,4.1740838406456025,2.090909090909091,0.8666666666666667,0.65,0.18148190611502618,0.6376345481806217,82.79313258481407,17.206867415185926,64.88893742823427,4500.0,0.03,4,0.8212060700061015,0.06003599790868709,2,3,0,10,43,0,0
2025-10-20,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,LOW,4.9024916555578475,0,9,4,124.21913360641254,2.7419350916541956,3.8,0.8,0.3,0.24926682651401777,0.5355535527815997,31.89176984676364,68.10823015323636,54.50104206325341,1350.0,0.002,1,0.8390040098405783,0.06414185674559054,0,0,0,10,43,0,0
2025-10-20,General Ward,General,Respiratory & Med-Surg,74,88,100,0.88,LOW,5.038283495385589,4,3,44,,15.887140403958261,1.711111111111111,0.88,0.3,0.2118285387194435,0.6536911984691878,34.60342985944332,65.39657014055669,49.534572575285246,1080.0,0.002,2,1.0,0.06488117991615615,7,13,0,10,43,0,0
2025-10-20,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,CRITICAL,10.690256041171468,12,1,4,,3.389392008589093,2.6,0.75,1.05,0.260722462199161,0.47927304752794964,94.09123413237106,5.908765867628944,54.49859235985306,8750.0,0.08,5,0.9816433395693358,0.055252815532531155,1,0,0,10,43,0,0
2025-10-20,Neurology,Neurological,Stroke & Seizure,18,22,28,0.7857142857142857,MEDIUM,5.869641387702535,3,0,10,,3.9180041038433924,1.6363636363636365,0.7857142857142857,0.4,0.20621074230754696,0.5176897888013435,52.33234845468153,47.66765154531847,64.55225418125968,2400.0,0.01,5,0.9159811287373683,0.04805125608029898,1,0,0,10,43,0,0
2025-10-20,Oncology,Cancer,Radiation Therapy,17,20,25,0.8,MEDIUM,7.284457360845418,3,0,8,,3.574938079381969,1.8888888888888888,0.8,0.4,0.19860767107677604,0.5613748454304649,42.415707917458406,57.584292082541594,69.64509274930106,2640.0,0.01,6,0.850395205918711,0.0616079795553193,1,0,0,10,43,0,0
2025-10-20,Orthopedics,Musculoskeletal,Fractures & Replacements,24,29,35,0.8285714285714286,HIGH,8.297885592482578,11,1,11,,5.334682967239522,2.0833333333333335,0.8285714285714286,0.65,0.21338731868958088,0.5764495549407075,81.87589528803622,18.12410471196378,58.56446080524652,3240.0,0.03,3,0.921162730008878,0.05952075191916634,2,0,0,10,43,0,0
2025-10-21,Cardiology,Cardiovascular,ACS & Heart Failure,23,28,30,0.9333333333333333,MEDIUM,5.69027868480372,4,1,13,,4.851235256652505,1.7142857142857142,0.9333333333333333,0.4,0.20213480236052106,0.7365347837804535,47.873758271352465,52.126241728647535,62.975217506392994,3000.0,0.01,3,0.9535289317407193,0.06469679930386685,2,4,1,10,43,0,0
2025-10-21,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,MEDIUM,4.082465623166795,1,8,5,97.13500007744362,2.6508622908541852,3.0,0.8,0.4,0.2409874809867441,0.5443510664122895,41.34852260052124,58.65147739947876,38.91392497826972,1800.0,0.01,1,0.9323385785729245,0.05191044464568206,0,0,1,10,43,0,0
2025-10-21,General Ward,General,Infectious Diseases,67,79,100,0.79,CRITICAL,10.864469787969451,63,10,30,,16.53892987870054,2.4838709677419355,0.79,1.05,0.24321955703971382,0.5330516240343504,92.2688979225641,7.7311020774359065,41.49382600874677,3000.0,0.08,1,0.8820732059239521,0.031181455320923174,6,0,1,10,43,0,0
2025-10-21,ICU,Respiratory,Critical Care Mix,13,16,20,0.8,HIGH,7.64807457486031,6,0,7,,3.0303820745852468,1.625,0.8,0.65,0.21645586247037477,0.5359870546444536,73.43727922070482,26.562720779295176,59.844861169961504,6300.0,0.03,7,0.8526399752572964,0.06911841559271,1,0,1,10,43,0,0
2025-10-21,Neurology,Neurological,Movement Disorders,17,21,28,0.75,MEDIUM,5.204172283166845,3,0,8,,4.219789666003976,1.8888888888888888,0.75,0.4,0.2344327592224431,0.46913086420216565,41.28152746471382,58.71847253528618,68.09428252152429,2400.0,0.01,7,0.886780723316736,0.0726609774232618,1,0,1,10,43,0,0
2025-10-21,Oncology,Cancer,Chemo & Complications,17,20,25,0.8,HIGH,5.437297875586225,8,0,8,,3.5721032158433044,1.8888888888888888,0.8,0.65,0.19845017865796136,0.5625735780920249,76.37446504455487,23.625534955445133,60.54838179111092,3960.0,0.03,2,0.8538311058354341,0.0668937623043342,1,0,1,10,43,0,0
2025-10-21,Orthopedics,Musculoskeletal,Fractures & Replacements,24,29,35,0.8285714285714286,MEDIUM,7.223320718513531,4,1,9,,4.678684273869373,2.5,0.8285714285714286,0.4,0.18714737095477493,0.5734536818439605,49.062480581356134,50.937519418643866,66.25186049869929,2160.0,0.01,5,0.8489117581804422,0.06531049458124152,2,0,1,10,43,0,0
2025-10-22,Cardiology,Cardiovascular,ACS & Heart Failure,19,23,30,0.7666666666666667,HIGH,7.7829647574037235,9,0,7,,4.905038072215027,2.375,0.7666666666666667,0.65,0.24525190361075136,0.4869428776460029,73.104884221252,26.895115778748007,66.21536076038025,4500.0,0.03,2,0.9981374392526506,0.048967194481759735,1,0,2,10,43,0,0
2025-10-22,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,MEDIUM,4.524352704867532,1,7,3,117.32170988338345,2.58941326574911,4.0,0.7333333333333333,0.4,0.258941326574911,0.467521579091718,57.085385166715724,42.914614833284276,68.43010804266378,1800.0,0.01,5,0.9220794533779217,0.04544295142022291,0,0,2,10,43,0,0
2025-10-22,General Ward,General,Respiratory & Med-Surg,56,67,100,0.67,MEDIUM,9.192610484941344,10,2,21,,13.334081852952199,2.6363636363636362,0.67,0.4,0.23393126057810876,0.3793133577693865,50.3774640551277,49.6225359448723,61.7908707668812,1440.0,0.01,7,0.9702298933562241,0.05810254254717294,4,0,2,10,43,0,0
2025-10-22,ICU,Respiratory,Critical Care Mix,13,16,20,0.8,CRITICAL,7.099171948533275,12,1,6,,3.1646028636997974,2.0,0.8,1.05,0.22604306169284266,0.5256725020137314,89.29696050990115,10.703039490098845,67.93248160843649,8750.0,0.08,2,0.9353256103234897,0.051491904306876765,1,0,2,10,43,0,0
2025-10-22,Neurology,Neurological,Movement Disorders,20,24,28,0.8571428571428571,HIGH,7.482565733646413,9,1,9,,5.036204702214722,2.1,0.8571428571428571,0.65,0.23981927153403437,0.6336727492720932,78.18343564471428,21.81656435528572,61.987897740143396,3600.0,0.03,6,0.8811728355234911,0.07327837610204171,2,3,2,10,43,0,0
2025-10-22,Oncology,Cancer,Radiation Therapy,15,18,25,0.72,MEDIUM,3.177288843725446,2,0,7,,3.3042902246008556,1.875,0.72,0.4,0.20651813903755348,0.4383236661406573,59.38309822291423,40.61690177708577,68.82607733983228,2640.0,0.01,3,0.9918773375466323,0.06178205938573322,1,0,2,10,43,0,0
2025-10-22,Orthopedics,Musculoskeletal,Fractures & Replacements,23,28,35,0.8,CRITICAL,11.310206866167695,22,3,11,,5.894293498338334,2.1666666666666665,0.8,1.05,0.24559556243076394,0.5351143239046804,99.45637171714499,0.5436282828550105,64.55921838037423,4500.0,0.08,7,0.8815334422824799,0.047220123543561254,2,0,2,10,43,0,0
2025-10-23,Cardiology,Cardiovascular,Arrhythmia Management,20,24,30,0.8,HIGH,6.274237562100788,9,1,9,,5.325551626869043,2.1,0.8,0.65,0.25359769651757347,0.5545633267644887,73.94918176221996,26.050818237780035,59.52021566336465,4500.0,0.03,5,0.880125706413435,0.056779220981499456,1,0,3,10,43,0,0
2025-10-23,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,LOW,2.5642373801060243,0,9,3,95.86248011257459,2.0999368108438743,4.5,0.7333333333333333,0.3,0.20999368108438743,0.4401343444001135,29.132567046430236,70.86743295356976,54.5645291788871,1350.0,0.002,1,0.8894776898942067,0.0716593809522537,0,0,3,10,43,0,0
2025-10-23,General Ward,General,Respiratory & Med-Surg,69,82,100,0.82,CRITICAL,8.291056951818433,65,10,29,,18.851219373826666,2.6333333333333333,0.82,1.05,0.2693031339118095,0.5689153613476786,96.76988442531838,3.2301155746816193,52.97296821276734,3000.0,0.08,3,0.9609364418009787,0.07545245914481657,6,0,3,10,43,0,0
2025-10-23,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,CRITICAL,9.862768727781841,12,1,5,,3.1151874251823424,2.1666666666666665,0.75,1.05,0.23962980193710326,0.4709077103461028,97.40630606472901,2.5936939352709913,54.51575634334348,8750.0,0.08,4,0.9546950887113166,0.07645923531686,1,0,3,10,43,0,0
2025-10-23,Neurology,Neurological,Movement Disorders,17,21,28,0.75,HIGH,9.60645112104904,8,0,9,,4.005360397001206,1.7,0.75,0.65,0.22252002205562255,0.4654386796784255,66.78365482714861,33.21634517285139,62.84469204588973,3600.0,0.03,6,0.8676334099127364,0.05447747220841853,1,0,3,10,43,0,0
2025-10-23,Oncology,Cancer,Chemo & Complications,19,23,25,0.92,MEDIUM,3.53761643367263,3,0,10,,5.16572181912467,1.7272727272727273,0.92,0.4,0.2582860909562335,0.7042861535364179,53.99601359621071,46.00398640378929,63.28561066505506,2640.0,0.01,6,0.940462472636013,0.047236528393954855,2,3,3,10,43,0,0
2025-10-23,Orthopedics,Musculoskeletal,Spine Surgery,23,28,35,0.8,MEDIUM,4.409405265704865,4,1,12,,5.744326927709338,1.8461538461538463,0.8,0.4,0.2393469553212224,0.5408045368343299,49.523994422294685,50.476005577705315,55.05216136457564,2160.0,0.01,3,0.9917321878483706,0.059527693068859924,2,0,3,10,43,0,0
2025-10-24,Cardiology,Cardiovascular,Arrhythmia Management,18,22,30,0.7333333333333333,HIGH,11.087645590769014,8,0,8,,3.528854116385255,2.0,0.7333333333333333,0.65,0.1857291640202766,0.444804951845638,72.04854330793496,27.951456692065037,60.40126965529893,4500.0,0.03,7,0.9407768996918502,0.07025844797489017,1,0,4,10,43,0,0
2025-10-24,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,MEDIUM,5.492753729078771,1,7,4,129.71851201252926,2.169757575574394,3.4,0.8,0.4,0.19725068868858128,0.5409738480794329,51.06545287434486,48.93454712565514,45.9360782457017,1800.0,0.01,3,0.8937023630102854,0.06754231325015196,0,0,4,10,43,0,0
2025-10-24,General Ward,General,Respiratory & Med-Surg,80,95,100,0.95,LOW,5.436482824296028,4,4,37,,20.678950895722,2.210526315789474,0.95,0.3,0.25529569007064196,0.7648083899337647,38.91720951254578,61.08279048745422,51.01499770059026,1080.0,0.002,5,0.8627545871180512,0.06569298446811675,9,14,4,10,43,0,0
2025-10-24,ICU,Respiratory,Critical Care Mix,14,17,20,0.85,CRITICAL,14.993544899845196,13,2,6,,4.263710300983224,2.2857142857142856,0.85,1.05,0.2842473533988816,0.6275771314033392,91.38560635625409,8.614393643745913,57.47408345789593,8750.0,0.08,3,0.9007684933964384,0.051335216915946204,1,2,4,10,43,0,0
2025-10-24,Neurology,Neurological,Movement Disorders,17,21,28,0.75,MEDIUM,7.94618905436963,3,0,9,,4.257267683181347,1.7,0.75,0.4,0.2365148712878526,0.4730150586743385,42.92815594556301,57.07184405443699,67.3906598867291,2400.0,0.01,3,0.858563661977721,0.05862799744531122,1,0,4,10,43,0,0
2025-10-24,Oncology,Cancer,Chemo & Complications,17,20,25,0.8,HIGH,8.034649418706154,8,0,8,,3.7866799878956816,1.8888888888888888,0.8,0.65,0.21037111043864898,0.5662061649891672,78.48411961548064,21.515880384519363,64.02215602423706,3960.0,0.03,6,0.9669681532035787,0.049356600527416764,1,0,4,10,43,0,0
2025-10-24,Orthopedics,Musculoskeletal,Fractures & Replacements,21,25,35,0.7142857142857143,CRITICAL,10.026259186498304,20,3,7,,4.517423875525803,3.0,0.7142857142857143,1.05,0.2053374488875365,0.43482915969673247,88.98029826379423,11.019701736205775,55.415023568587216,4500.0,0.08,5,0.8183350444479937,0.06693119955308877,1,0,4,10,43,0,0
2025-10-25,Cardiology,Cardiovascular,Arrhythmia Management,19,23,30,0.7666666666666667,HIGH,7.148781322530328,9,0,8,,5.156464805317934,2.111111111111111,0.7666666666666667,0.65,0.2578232402658967,0.49440791302505566,78.56191672433228,21.438083275667722,60.448810576998845,4500.0,0.03,4,0.912771081702768,0.060958135370472136,1,0,5,10,43,1,0
2025-10-25,Emergency,Trauma,ED High Acuity Mix,11,13,15,0.8666666666666667,HIGH,8.182739328793431,5,11,5,174.29315130378302,2.453499546012898,3.6666666666666665,0.8666666666666667,0.65,0.20445829550107483,0.6729683864500317,78.63257459367392,21.367425406326078,41.431643605482876,2700.0,0.03,1,0.9201394348000934,0.06449301342511585,1,1,5,10,43,1,0
2025-10-25,General Ward,General,Respiratory & Med-Surg,61,72,100,0.72,LOW,3.974191111381369,3,3,33,,11.695028774263644,1.8823529411764706,0.72,0.3,0.18862949635909104,0.4429756417218789,28.912353080832254,71.08764691916775,54.4588480249198,1080.0,0.002,7,0.9048884981599035,0.06921251819025886,5,0,5,10,43,1,0
2025-10-25,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,MEDIUM,7.766388112487212,2,0,5,,3.8239517512109575,2.0,0.75,0.4,0.2941501347085352,0.46303853315605553,50.53215915773673,49.46784084226327,68.52077311037185,4200.0,0.01,6,0.8700154764101472,0.05847551852344296,1,0,5,10,43,1,0
2025-10-25,Neurology,Neurological,Movement Disorders,17,21,28,0.75,LOW,4.019319377725708,1,0,8,,4.022010655655482,1.8888888888888888,0.75,0.3,0.22344503642530456,0.45572948746724873,41.732006619966995,58.267993380033005,68.26966103469724,1800.0,0.002,3,0.936276710294093,0.06279625585294639,1,0,5,10,43,1,0
2025-10-25,Oncology,Cancer,Radiation Therapy,16,19,25,0.76,HIGH,5.618366573233999,7,0,7,,3.4568303195997174,2.0,0.76,0.65,0.20334295997645396,0.5054841476825898,75.61046048225542,24.38953951774458,70.23875295205751,3960.0,0.03,4,0.8786406904439439,0.051962341626318784,1,0,5,10,43,1,0
2025-10-25,Orthopedics,Musculoskeletal,Spine Surgery,23,28,35,0.8,HIGH,7.301819604992325,11,1,11,,5.046497812092445,2.0,0.8,0.65,0.21027074217051855,0.5346329658524694,71.90511215796452,28.094887842035476,59.45405856831222,3240.0,0.03,3,0.9265982778300953,0.07127376513163194,2,0,5,10,43,1,0
2025-10-26,Cardiology,Cardiovascular,Arrhythmia Management,18,22,30,0.7333333333333333,HIGH,6.432250357472959,8,0,8,,4.0999065662682055,2.0,0.7333333333333333,0.65,0.21578455611937924,0.45921768713641126,75.02270352455659,24.97729647544341,60.889074528234566,4500.0,0.03,3,0.9326199103326025,0.053412165285978835,1,0,6,10,43,1,0
2025-10-26,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,LOW,4.347525494026711,0,7,5,98.507489020495,2.059714114157271,2.6666666666666665,0.7333333333333333,0.3,0.20597141141572708,0.4590435270097464,32.00732983792264,67.99267016207736,53.09393437716238,1350.0,0.002,4,0.8613913476486781,0.058469174772414076,0,0,6,10,43,1,0
2025-10-26,General Ward,General,Respiratory & Med-Surg,66,78,100,0.78,LOW,2.8807847504259074,3,3,37,,16.933688748729132,1.8157894736842106,0.78,0.3,0.2527416231153602,0.5185333222090837,29.175273728952764,70.82472627104724,60.885056365310106,1080.0,0.002,2,0.9129431589241818,0.060926570018256576,6,0,6,10,43,1,0
2025-10-26,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,CRITICAL,5.989395880904508,12,1,6,,3.360531383449057,1.8571428571428572,0.75,1.05,0.2585024141114659,0.4596049475406055,93.43983568626321,6.5601643137367915,59.76605334115807,8750.0,0.08,5,0.8629901401121941,0.04520647284071769,1,0,6,10,43,1,0
2025-10-26,Neurology,Neurological,Movement Disorders,16,19,28,0.6785714285714286,HIGH,11.5830742633567,7,0,9,,4.1800729268911105,1.6,0.6785714285714286,0.65,0.24588664275830063,0.39744647922083703,68.2662741667782,31.733725833221797,67.10236584965106,3600.0,0.03,3,0.813018621822322,0.04913950605422564,1,0,6,10,43,1,0
2025-10-26,Oncology,Cancer,Chemo & Complications,17,20,25,0.8,MEDIUM,7.096223663229716,3,0,7,,3.856298779695509,2.125,0.8,0.4,0.21423882109419493,0.5553780087024092,49.41200695562506,50.58799304437494,62.97063093089659,2640.0,0.01,4,1.0,0.0695417489224966,1,0,6,10,43,1,0
2025-10-26,Orthopedics,Musculoskeletal,Fractures & Replacements,20,24,35,0.6857142857142857,HIGH,7.483543763712022,9,1,10,,5.262383590487486,1.9090909090909092,0.6857142857142857,0.65,0.2505896947851184,0.40574415837175276,79.36512077088042,20.634879229119576,66.05194611338432,3240.0,0.03,3,0.9331517590908952,0.053338075550606046,1,0,6,10,43,1,0
2025-10-27,Cardiology,Cardiovascular,Arrhythmia Management,22,27,30,0.9,HIGH,9.241068179258182,10,1,11,,5.3659918666764135,1.9166666666666667,0.9,0.65,0.23330399420332232,0.681311535680725,75.87461733720981,24.125382662790187,53.73432283762085,4500.0,0.03,1,0.9235668557514194,0.0508050914422118,2,4,0,10,44,0,0
2025-10-27,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,MEDIUM,7.147077677600784,1,8,5,120.30021203821906,2.627233937409623,3.0,0.8,0.4,0.2388394488554203,0.5399659837846874,38.48940974465474,61.51059025534526,47.03829574827379,1800.0,0.01,7,0.996833420776216,0.052588622792961406,0,0,0,10,44,0,0
2025-10-27,General Ward,General,Respiratory & Med-Surg,72,85,100,0.85,LOW,4.534476618089867,4,3,27,,16.22823564539823,2.6785714285714284,0.85,0.3,0.22230459788216753,0.6159524843925123,27.14978003791495,72.85021996208505,46.33680452893259,1080.0,0.002,5,0.9229652916421357,0.05597129011093548,7,12,0,10,44,0,0
2025-10-27,ICU,Respiratory,Critical Care Mix,15,18,20,0.9,CRITICAL,11.047106734714326,14,2,8,,3.4542722869284024,1.8888888888888888,0.9,1.05,0.21589201793302515,0.6784953323873559,95.46069095095558,4.5393090490444195,59.506409136348594,8750.0,0.08,6,0.9715579016992901,0.06102946889339181,1,2,0,10,44,0,0
2025-10-27,Neurology,Neurological,Movement Disorders,18,22,28,0.7857142857142857,LOW,2.3243790446494383,1,0,7,,4.932448340834705,2.25,0.7857142857142857,0.3,0.25960254425445817,0.5170058566736473,21.973964410614684,78.02603558938532,65.48109197561942,1800.0,0.002,1,0.8944801945386038,0.050425027272125306,1,0,0,10,44,0,0
2025-10-27,Oncology,Cancer,Radiation Therapy,17,20,25,0.8,MEDIUM,7.822762237691997,3,0,9,,4.706996146042887,1.7,0.8,0.4,0.26149978589127154,0.5451407264950455,42.41365301347102,57.58634698652898,68.68741661779927,2640.0,0.01,5,0.8624037572696202,0.05360174227086263,1,0,0,10,44,0,0
2025-10-27,Orthopedics,Musculoskeletal,Fractures & Replacements,22,26,35,0.7428571428571429,MEDIUM,7.155589538063079,3,1,9,,6.058808681387517,2.3,0.7428571428571429,0.4,0.2634264644081529,0.4771382347266319,47.62995371048384,52.37004628951616,65.31339735562733,2160.0,0.01,1,0.8972371151285707,0.05514120522006816,2,0,0,10,44,0,0
2025-10-28,Cardiology,Cardiovascular,ACS & Heart Failure,21,25,30,0.8333333333333334,HIGH,11.789690091105383,10,1,9,,4.659383503027271,2.2,0.8333333333333334,0.65,0.2117901592285123,0.6009266190699157,68.88131317302172,31.118686826978276,60.14108782127631,4500.0,0.03,2,0.9501418492972254,0.06562816769466454,2,3,1,10,44,0,0
2025-10-28,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,MEDIUM,5.436290185048557,1,8,5,105.30825140760011,2.583488811265299,3.0,0.8,0.4,0.23486261920593626,0.5564232159509289,52.79982120137909,47.20017879862091,49.97498671797236,1800.0,0.01,2,0.9462433305264334,0.09065069353686174,1,0,1,10,44,0,0
2025-10-28,General Ward,General,Infectious Diseases,69,82,100,0.82,LOW,5.6759051433611765,4,3,37,,18.01585581047758,1.894736842105263,0.82,0.3,0.25736936872110827,0.569386211047251,34.69843202454875,65.30156797545125,56.29312876139923,1080.0,0.002,5,0.9002523625968715,0.06316497626698103,6,0,1,10,44,0,0
2025-10-28,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,HIGH,7.252938631181509,6,0,5,,3.0144622647744255,2.0,0.75,0.65,0.2318817126749558,0.46945112597582306,64.79829282830605,35.201707171693954,70.85325718535488,6300.0,0.03,1,0.9394191088452598,0.05862732049755348,1,0,1,10,44,0,0
2025-10-28,Neurology,Neurological,Stroke & Seizure,19,23,28,0.8214285714285714,LOW,4.509487426329461,1,0,11,,4.6826735049030725,1.5833333333333333,0.8214285714285714,0.3,0.23413367524515363,0.5767655013759595,27.98212905927408,72.01787094072591,74.0893225316615,1800.0,0.002,6,0.9208481074777499,0.04744248146411631,1,0,1,10,44,0,0
2025-10-28,Oncology,Cancer,Radiation Therapy,15,18,25,0.72,MEDIUM,4.736352697502697,2,0,8,,4.442976540719888,1.6666666666666667,0.72,0.4,0.277686033794993,0.44530026355081115,55.99043981744854,44.00956018255146,68.82095429437382,2640.0,0.01,3,0.8434324798593599,0.06668162262354942,1,0,1,10,44,0,0
2025-10-28,Orthopedics,Musculoskeletal,Spine Surgery,22,27,35,0.7714285714285715,MEDIUM,8.161670880345465,4,1,11,,5.377923299983978,1.9166666666666667,0.7714285714285715,0.4,0.23382275217321644,0.4962802330006865,52.44064517729614,47.55935482270386,56.26128612446397,2160.0,0.01,5,0.9042606573357204,0.06101584649025166,2,0,1,10,44,0,0
2025-10-29,Cardiology,Cardiovascular,Arrhythmia Management,20,24,30,0.8,MEDIUM,6.899010593864823,3,1,9,,4.975595869101156,2.1,0.8,0.4,0.23693313662386456,0.548583345811873,51.363860705022695,48.636139294977305,54.867010394555045,3000.0,0.01,5,0.960681071054153,0.059729026275184796,1,0,2,10,44,0,0
2025-10-29,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,MEDIUM,6.0650016734795615,1,10,4,127.02604827733037,2.282623416064769,4.0,0.8,0.4,0.20751121964225172,0.555422223288679,47.35088492237097,52.64911507762903,34.632393823322076,1800.0,0.01,1,0.9176921725518916,0.058897750176182706,0,0,2,10,44,0,0
2025-10-29,General Ward,General,Infectious Diseases,66,78,100,0.78,LOW,5.362740826998962,3,3,27,,17.344699974485724,2.4642857142857144,0.78,0.3,0.258876119022175,0.517885108892693,28.354572544864162,71.64542745513583,54.259913038260756,1080.0,0.002,7,0.8945758212990732,0.06094109147686552,6,0,2,10,44,0,0
2025-10-29,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,CRITICAL,7.279544640825416,12,1,6,,3.5615727219187368,1.8571428571428572,0.75,1.05,0.2739671324552874,0.47593227076879635,102.67122526461137,0.0,60.881378229843534,8750.0,0.08,6,0.8346957381788026,0.08669977448995862,1,0,2,10,44,0,0
2025-10-29,Neurology,Neurological,Stroke & Seizure,19,23,28,0.8214285714285714,MEDIUM,3.596718377759912,3,0,8,,5.233207390297215,2.111111111111111,0.8214285714285714,0.4,0.26166036951486077,0.5792002590412955,44.27238390248101,55.72761609751899,56.02227029838882,2400.0,0.01,2,1.0,0.06255954236169223,1,3,2,10,44,0,0
2025-10-29,Oncology,Cancer,Radiation Therapy,17,21,25,0.84,HIGH,7.905947343046427,8,0,9,,4.450015804412062,1.7,0.84,0.65,0.24722310024511454,0.5823422695693038,86.04733394901477,13.95266605098523,61.36979924236109,3960.0,0.03,1,0.8803361085189204,0.07736129896463864,1,3,2,10,44,0,0
2025-10-29,Orthopedics,Musculoskeletal,Spine Surgery,19,23,35,0.6571428571428571,MEDIUM,5.553195105889265,3,0,9,,4.6717023650220915,1.9,0.6571428571428571,0.4,0.23358511825110456,0.3658249742231427,45.90609966962825,54.09390033037175,62.5736598812665,2160.0,0.01,7,0.8843687826850047,0.058328901203598474,1,0,2,10,44,0,0
2025-10-30,Cardiology,Cardiovascular,Arrhythmia Management,18,22,30,0.7333333333333333,MEDIUM,5.052240342792775,3,0,7,,3.8965742083390142,2.25,0.7333333333333333,0.4,0.20508285307047444,0.44258477913850647,50.6676125412768,49.3323874587232,67.46575812453663,3000.0,0.01,4,0.887048464867595,0.048811184330833056,1,0,3,10,44,0,0
2025-10-30,Emergency,Trauma,ED High Acuity Mix,8,10,15,0.6666666666666666,MEDIUM,6.457674176267055,1,6,4,115.21668351413382,1.9562036072367344,2.8,0.6666666666666666,0.4,0.21735595635963714,0.38088232763369184,57.83497099831297,42.16502900168703,61.03662126788397,1800.0,0.01,2,0.8658889980233544,0.0683597070951881,0,0,3,10,44,0,0
2025-10-30,General Ward,General,Respiratory & Med-Surg,73,87,100,0.87,LOW,3.6964200480636054,4,3,38,,14.085191079614061,1.9487179487179487,0.87,0.3,0.1903404199947846,0.6361698713428287,27.48062279898515,72.51937720101485,59.44637714250998,1080.0,0.002,7,0.9444089299415062,0.07417732096988439,7,13,3,10,44,0,0
2025-10-30,ICU,Respiratory,Critical Care Mix,14,17,20,0.85,MEDIUM,8.43015463456288,2,0,6,,3.7279757730010146,2.0,0.85,0.4,0.24853171820006764,0.6077278259179565,47.79074455249512,52.20925544750488,63.16276556812371,4200.0,0.01,3,0.8696678901517876,0.0574327746207009,1,2,3,10,44,0,0
2025-10-30,Neurology,Neurological,Stroke & Seizure,22,26,28,0.9285714285714286,MEDIUM,5.711898537893377,3,1,10,,4.794942058621069,2.090909090909091,0.9285714285714286,0.4,0.2084757416791769,0.7306056615288673,51.69785463401359,48.30214536598641,63.43489150536505,2400.0,0.01,5,0.9206760226271593,0.04960716554556294,2,3,3,10,44,0,0
2025-10-30,Oncology,Cancer,Radiation Therapy,16,19,25,0.76,MEDIUM,8.818931648109388,2,0,7,,3.6709404054689965,2.0,0.76,0.4,0.21593767090994098,0.4983429649087524,38.06549979371521,61.93450020628479,68.27246942028702,2640.0,0.01,1,0.9639829036189722,0.06624415253039102,1,0,3,10,44,0,0
2025-10-30,Orthopedics,Musculoskeletal,Spine Surgery,21,25,35,0.7142857142857143,HIGH,10.071319561253386,10,1,8,,5.46122632433717,2.4444444444444446,0.7142857142857143,0.65,0.2482375601971441,0.4440706276861281,83.82580450619689,16.17419549380311,58.69259525812082,3240.0,0.03,7,0.8414442737220893,0.05340390655566133,1,0,3,10,44,0,0
2025-10-31,Cardiology,Cardiovascular,Arrhythmia Management,22,27,30,0.9,LOW,2.6767426432314525,1,1,11,,5.367694169268218,1.9166666666666667,0.9,0.3,0.23337800735948774,0.67792866765133,31.472864623658705,68.52713537634129,56.87094572900526,2250.0,0.002,3,0.890559921669025,0.08029340204965636,2,4,4,10,44,0,0
2025-10-31,Emergency,Trauma,ED High Acuity Mix,8,10,15,0.6666666666666666,MEDIUM,8.591623505188235,1,6,4,110.15060012949765,2.243856672343458,2.8,0.6666666666666666,0.4,0.249317408038162,0.3841458652302739,51.13504470953552,48.86495529046448,49.64825381168193,1800.0,0.01,7,0.9888939820909237,0.07609323582396138,0,0,4,10,44,0,0
2025-10-31,General Ward,General,Respiratory & Med-Surg,53,63,100,0.63,LOW,3.9246955792591653,3,2,24,,13.729497645559734,2.2,0.63,0.3,0.25424995639925435,0.335562410181761,32.22410773487959,67.7758922651204,62.84510368531535,1080.0,0.002,7,0.8765661542259514,0.049350269460542245,4,0,4,10,44,0,0
